331,Other cerebral degenerations  
331.0,Alzheimer's disease   
331.1,Pick's disease   
331.2,Senile degeneration of brain 
331.3,Communicating hydrocephalus   
331.4,Obstructive hydrocephalus   
331.8,Other cerebral degeneration  
331.9,Unspecified    
332,Parkinson's disease   
332.0,Paralysis agitans   
332.1,Secondary Parkinsonism   
333,Other extrapyramidal disease and abnormal
333.0,Other degenerative diseases of the
333.1,Essential and other specified forms
333.2,Myoclonus    
333.3,Tics of organic origin 
333.4,Huntington's chorea   
333.5,Other choreas   
333.6,Idiopathic torsion dystonia  
333.7,Symptomatic torsion dystonia  
333.8,Fragments of torsion dystonia 
333.9,Other and unspecified  
334,Spinocerebellar disease   
334.0,Friedreich's ataxia   
334.1,Hereditary spastic paraplegia  
334.2,Primary cerebellar degeneration  
334.3,Other cerebellar ataxia  
334.8,Other    
334.9,Unspecified    
335,Anterior horn cell disease 
335.0,Werdnig-Hoffmann disease   
335.1,Spinal muscular atrophy  
335.2,Motor neuron disease  
335.8,Other    
335.9,Unspecified    
336,Other diseases of spinal cord
336.0,Syringomyelia and syringobulbia  
336.1,Vascular myelopathies   
336.8,Other myelopathy   
336.9,Unspecified diseases of spinal cord
337,Disorders of the autonomic nervous
337.0,Idiopathic peripheral autonomic neuropathy 
337.9,Unspecified    
340,Multiple sclerosis   
341,Other demyelinating diseases of central
341.0,Neuromyelitis optica   
341.1,Schilder's disease   
341.8,Other    
341.9,Unspecified    
342,Hemiplegia    
342.0,Flaccid hemiplegia   
342.1,Spastic hemiplegia   
342.9,Unspecified    
343,Infantile cerebral palsy  
343.0,Diplegic    
343.1,Hemiplegic    
343.2,Quadriplegic    
343.3,Monoplegic    
343.4,Infantile hemiplegia   
343.8,Other    
343.9,Unspecified    
344,Other paralytic syndromes  
344.0,Quadriplegia    
344.1,Paraplegia    
344.2,Diplegia of upper limbs 
344.3,Monoplegia of lower limb 
344.4,Monoplegia of upper limb 
344.5,Unspecified monoplegia   
344.6,Cauda equina syndrome  
344.8,Other    
344.9,Unspecified    
345,Epilepsy    
345.0,Generalized nonconvulsive epilepsy  
345.1,Generalized convulsive epilepsy  
345.2,Petit mal status  
345.3,Grand mal status  
345.4,Partial epilepsy, with impairment of
345.5,Partial epilepsy, without mention of
345.6,Infantile spasms   
345.7,Epilepsia partialis continua  
345.8,Other    
345.9,Unspecified    
346,Migraine    
346.0,Classical migraine   
346.1,Common migraine   
346.2,Variants of migraine  
346.8,Other    
346.9,Unspecified    
347,Cataplexy and narcolepsy  
348,Other conditions of brain 
348.0,Cerebral cysts   
348.1,Anoxic brain damage  
348.2,Benign intracranial hypertension  
348.3,Encephalopathy, unspecified   
348.4,Compression of brain  
348.5,Cerebral edema   
348.8,Other    
348.9,Unspecified    
349,Other and unspecified disorders of
349.0,Reaction to spinal or lumbar
349.1,Nervous system complications from surgically
349.2,Disorders of meninges, not elsewhere
349.8,Other    
349.9,Unspecified    
350,Trigeminal nerve disorders  
350.1,Other trigeminal neuralgia  
350.2,Atypical face pain  
350.8,Other    
350.9,Unspecified    
351,Facial nerve disorders  
351.0,Bell's palsy   
351.1,Geniculate ganglionitis   
351.8,Other    
351.9,Unspecified    
352,Disorders of other cranial nerves
352.0,Disorders of olfactory [1st] nerve
352.1,Glossopharyngeal neuralgia   
352.2,Other disorders of glossopharyngeal [9th]
352.3,Disorders of pneumogastric [10th] nerve
352.4,Disorders of accessory [11th] nerve
352.5,Disorders of hypoglossal [12th] nerve
352.6,Multiple cranial nerve palsies 
352.9,Unspecified    
353,Nerve root and plexus disorders
353.0,Brachial plexus lesions  
353.1,Lumbosacral plexus lesions  
353.2,Cervical root lesions, not elsewhere
353.3,Thoracic root lesions, not elsewhere
353.4,Lumbosacral root lesions, not elsewhere
353.5,Neuralgic amyotrophy   
353.6,Phantom limb   
353.8,Other    
353.9,Unspecified    
354,Mononeuritis of upper limb and
354.0,Carpal tunnel syndrome  
354.1,Other lesion of median nerve
354.2,Lesion of ulnar nerve 
354.3,Lesion of radial nerve 
354.4,Causalgia    
354.5,Mononeuritis multiplex   
354.8,Other    
354.9,Unspecified    
355,Mononeuritis of lower limb 
355.0,Lesion of sciatic nerve 
355.1,Meralgia paresthetica   
355.2,Lesion of femoral nerve 
355.3,Lesion of lateral popliteal nerve
355.4,Lesion of medial popliteal nerve
355.5,Tarsal tunnel syndrome  
355.6,Lesion of plantar nerve 
355.7,Other    
355.8,Unspecified    
355.9,Mononeuritis of unspecified site 
356,Hereditary and idiopathic peripheral neuropathy
356.0,Hereditary peripheral neuropathy  
356.1,Peroneal muscular atrophy  
356.2,Hereditary sensory neuropathy  
356.3,Refsum's disease   
356.4,Idiopathic progressive polyneuropathy  
356.8,Other specified idiopathic peripheral neuropathy
356.9,Unspecified    
357,Inflammatory and toxic neuropathy 
357.0,Acute infective polyneuritis  
357.5,Alcoholic polyneuropathy   
357.6,Polyneuropathy due to drugs 
357.7,Polyneuropathy due to other toxic
357.8,Other    
357.9,Unspecified    
358,Myoneural disorders   
358.0,Myasthenia gravis   
358.2,Toxic myoneural disorders  
358.8,Other    
358.9,Unspecified    
359,Muscular dystrophies and other myopathies
359.0,Congenital hereditary muscular dystrophy 
359.1,Hereditary progressive muscular dystrophy 
359.2,Myotonic disorders   
359.3,Familial periodic paralysis  
359.4,Toxic myopathy   
359.8,Other    
359.9,Unspecified    
360,Disorders of the globe 
360.0,Purulent endophthalmitis   
360.1,Other endophthalmitis   
360.2,Degenerative disorders of globe 
360.3,Hypotony of eye  
360.4,Degenerated conditions of globe 
360.5,Retained (old) intraocular foreign body,
360.6,Retained (old) intraocular foreign body,
360.8,Other disorders of globe 
360.9,Unspecified    
361,Retinal detachments and defects 
361.0,Retinal detachment with retinal defect
361.1,Retinoschisis and retinal cysts 
361.2,Serous retinal detachment  
361.3,Retinal defects without detachment 
361.8,Other forms of retinal detachment
361.9,Unspecified    
362,Other retinal disorders  
362.1,Other background retinopathy and retinal
362.2,Other proliferative retinopathy  
362.3,Retinal vascular occlusion  
362.4,Separation of retinal layers 
362.5,Degeneration of macula and posterior
362.6,Peripheral retinal degenerations  
362.7,Hereditary retinal dystrophies  
362.8,Other retinal disorders  
362.9,Unspecified    
363,Chorioretinal inflammations, scars, and other
363.0,Focal chorioretinitis and focal retinochoroiditis
363.1,Disseminated chorioretinitis and disseminated retinochoroiditis
363.2,Other and unspecified forms of
363.3,Chorioretinal scars   
363.4,Choroidal degenerations   
363.5,Hereditary choroidal dystrophies  
363.6,Choroidal hemorrhage and rupture 
363.7,Choroidal detachment   
363.8,Other disorders of choroid 
363.9,Unspecified    
364,Disorders of iris and ciliary
364.0,Acute and subacute iridocyclitis 
364.1,Chronic iridocyclitis   
364.2,Certain types of iridocyclitis 
364.3,Unspecified iridocyclitis   
364.4,Vascular disorders of iris and
364.5,Degenerations of iris and ciliary
364.6,Cysts of iris, ciliary body,
364.7,Adhesions and disruptions of iris
364.8,Other disorders of iris and
364.9,Unspecified    
365,Glaucoma    
365.0,Borderline glaucoma   
365.1,Open-angle glaucoma   
365.2,Primary angle-closure glaucoma  
365.3,Corticosteroid-induced glaucoma   
365.4,Glaucoma associated with congenital anomalies,
365.5,Glaucoma associated with disorders of
365.6,Glaucoma associated with other ocular
365.8,Other glaucoma   
365.9,Unspecified    
366,Cataract    
366.0,Infantile, juvenile, and presenile cataract
366.1,Senile cataract   
366.2,Traumatic cataract   
366.3,Cataract secondary to ocular disorders
366.4,Cataract associated with other disorders
366.5,After-cataract    
366.8,Other cataract   
366.9,Unspecified    
367,Disorders of refraction and accommodation
367.0,Hypermetropia    
367.1,Myopia    
367.2,Astigmatism    
367.3,Anisometropia and aniseikonia  
367.4,Presbyopia    
367.5,Disorders of accommodation  
367.8,Other    
367.9,Unspecified    
368,Visual disturbances   
368.0,Amblyopia ex anopsia  
368.1,Subjective visual disturbances  
368.2,Diplopia    
368.3,Other disorders of binocular vision
368.4,Visual field defects  
368.5,Color vision deficiencies  
368.6,Night blindness   
368.8,Other visual disturbances  
368.9,Unspecified    
369,Blindness and low vision 
369.0,Blindness, both eyes  
369.1,Blindness, one eye, low vision
369.2,Low vision, both eyes 
369.3,Unqualified visual loss, both eyes
369.6,Blindness, one eye  
369.7,Low vision, one eye 
369.8,Unqualified visual loss, one eye
369.9,Unspecified visual loss  
370,Keratitis    
370.0,Corneal ulcer   
370.2,Other superficial keratitis without conjunctivitis
370.3,Certain types of keratoconjunctivitis 
370.4,Other and unspecified keratoconjunctivitis 
370.5,Interstitial and deep keratitis 
370.6,Corneal neovascularization   
370.8,Other forms of keratitis 
370.9,Unspecified    
371,Corneal opacity and other disorders
371.0,Corneal scars and opacities 
371.1,Corneal pigmentations and deposits 
371.2,Corneal edema   
371.3,Changes of corneal membranes 
371.4,Corneal degenerations   
371.5,Hereditary corneal dystrophies  
371.6,Keratoconus    
371.7,Other corneal deformities  
371.8,Other corneal disorders  
371.9,Unspecified    
372,Disorders of conjunctiva  
372.0,Acute conjunctivitis   
372.1,Chronic conjunctivitis   
372.2,Blepharoconjunctivitis    
372.3,Other and unspecified conjunctivitis 
372.4,Pterygium    
372.5,Conjunctival degenerations and deposits 
372.6,Conjunctival scars   
372.7,Conjunctival vascular disorders and cysts
372.8,Other disorders of conjunctiva 
372.9,Unspecified    
373,Inflammation of eyelids  
373.0,Blepharitis    
373.1,Hordeolum and other deep inflammation
373.2,Chalazion    
373.3,Noninfectious dermatoses of eyelid 
373.8,Other    
373.9,Unspecified    
374,Other disorders of eyelids 
374.0,Entropion and trichiasis of eyelid
374.1,Ectropion    
374.2,Lagophthalmos    
374.3,Ptosis of eyelid  
374.4,Other disorders affecting eyelid function
374.5,Degenerative disorders of eyelid and
374.8,Other disorders of eyelid 
374.9,Unspecified    
375,Disorders of lacrimal system 
375.0,Dacryoadenitis    
375.1,Other disorders of lacrimal gland
375.2,Epiphora    
375.3,Acute and unspecified inflammation of
375.4,Chronic inflammation of lacrimal passages
375.5,Stenosis and insufficiency of lacrimal
375.6,Other changes of lacrimal passages
375.8,Other disorders of lacrimal system
375.9,Unspecified    
376,Disorders of the orbit 
376.0,Acute inflammation of orbit 
376.1,Chronic inflammatory disorders of orbit
376.3,Other exophthalmic conditions  
376.4,Deformity of orbit  
376.5,Enophthalmos    
376.6,Retained (old) foreign body following
376.8,Other disorders of orbit 
376.9,Unspecified    
377,Disorders of optic nerve and
377.0,Papilledema    
377.1,Optic atrophy   
377.2,Other disorders of optic disc
377.3,Optic neuritis   
377.4,Other disorders of optic nerve
377.5,Disorders of optic chiasm 
377.6,Disorders of other visual pathways
377.7,Disorders of visual cortex 
377.9,Unspecified    
378,Strabismus and other disorders of
378.0,Convergent concomitant strabismus  
378.1,Divergent concomitant strabismus  
378.2,Intermittent heterotropia   
378.3,Other and unspecified heterotropia 
378.4,Heterophoria    
378.5,Paralytic strabismus   
378.6,Mechanical strabismus   
378.7,Other strabismus   
378.8,Other disorders of binocular eye
378.9,Unspecified    
379,Other disorders of eye 
379.0,Scleritis and episcleritis  
379.1,Other disorders of sclera 
379.2,Disorders of vitreous body 
379.3,Aphakia and other disorders of
379.4,Anomalies of pupillary function 
379.5,Nystagmus and other irregular eye
379.8,Other disorders of eye and
379.9,Unspecified    
380,Disorders of external ear 
380.0,Perichondritis of pinna  
380.1,Infective otitis externa  
380.2,Other otitis externa  
380.3,Noninfective disorders of pinna 
380.4,Impacted cerumen   
380.5,Acquired stenosis of external ear
380.8,Other disorders of external ear
380.9,Unspecified    
381,Nonsuppurative otitis media and Eustachian
381.0,Acute nonsuppurative otitis media 
381.1,Chronic serous otitis media 
381.2,Chronic mucoid otitis media 
381.3,Other and unspecified chronic nonsuppurative
381.4,Nonsuppurative otitis media, not specified
381.5,Eustachian salpingitis   
381.6,Obstruction of Eustachian tube 
381.7,Patulous Eustachian tube  
381.8,Other disorders of Eustachian tube
381.9,Unspecified Eustachian tube disorder 
382,Suppurative and unspecified otitis media
382.0,Acute suppurative otitis media 
382.1,Chronic tubotympanic suppurative otitis media
382.2,Chronic atticoantral suppurative otitis media
382.3,Unspecified chronic suppurative otitis media
382.4,Unspecified suppurative otitis media 
382.9,Unspecified otitis media  
383,Mastoiditis and related conditions 
383.0,Acute mastoiditis   
383.1,Chronic mastoiditis   
383.2,Petrositis    
383.3,Complications following mastoidectomy  
383.8,Other    
383.9,Unspecified mastoiditis   
384,Other disorders of tympanic membrane
384.0,Acute myringitis without mention of
384.1,Chronic myringitis without mention of
384.2,Perforation of tympanic membrane 
384.8,Other    
384.9,Unspecified    
385,Other disorders of middle ear
385.0,Tympanosclerosis    
385.1,Adhesive middle ear disease 
385.2,Other acquired abnormality of ear
385.3,Cholesteatoma of middle ear and
385.8,Other    
385.9,Unspecified    
386,Vertiginous syndromes and other disorders
386.0,MÇniäre's disease   
386.1,Other and unspecified peripheral vertigo
386.2,Vertigo of central origin 
386.3,Labyrinthitis    
386.4,Labyrinthine fistula   
386.5,Labyrinthine dysfunction   
386.8,Other disorders of labyrinth 
386.9,Unspecified vertiginous syndromes and labyrinthine
387,Otosclerosis    
387.0,Otosclerosis involving oval window, nonobliterative
387.1,Otosclerosis involving oval window, obliterative
387.2,Cochlear otosclerosis   
387.8,Other    
387.9,Unspecified    
388,Other disorders of ear 
388.0,Degenerative and vascular disorders of
388.1,Noise effects on inner ear
388.2,Sudden hearing loss, unspecified 
388.3,Tinnitus    
388.4,Other abnormal auditory perception 
388.5,Disorders of acoustic nerve 
388.6,Otorrhea    
388.7,Otalgia    
388.8,Other    
388.9,Unspecified    
389,Deafness    
389.0,Conductive deafness   
389.1,Sensorineural deafness   
389.2,Mixed conductive and sensorineural deafness
389.7,Deaf mutism, not elsewhere classifiable
389.8,Other specified forms of deafness
389.9,Unspecified deafness   
390,Rheumatic fever without mention of
391,Rheumatic fever with heart involvement
391.0,Acute rheumatic pericarditis  
391.1,Acute rheumatic endocarditis  
391.2,Acute rheumatic myocarditis  
391.8,Other acute rheumatic heart disease
391.9,Acute rheumatic heart disease, unspecified
392,Rheumatic chorea   
392.0,With heart involvement  
392.9,Without mention of heart involvement
393,Chronic rheumatic pericarditis  
394,Diseases of mitral valve 
394.0,Mitral stenosis   
394.1,Rheumatic mitral insufficiency  
394.2,Mitral stenosis with insufficiency 
394.9,Other and unspecified  
395,Diseases of aortic valve 
395.0,Rheumatic aortic stenosis  
395.1,Rheumatic aortic insufficiency  
395.2,Rheumatic aortic stenosis with insufficiency
395.9,Other and unspecified  
396,Diseases of mitral and aortic
397,Diseases of other endocardial structures
397.0,Diseases of tricuspid valve 
397.1,Rheumatic diseases of pulmonary valve
397.9,Rheumatic diseases of endocardium, valve
398,Other rheumatic heart disease 
398.0,Rheumatic myocarditis   
398.9,Other and unspecified  
401,Essential hypertension   
402,Hypertensive heart disease  
403,Hypertensive renal disease  
404,Hypertensive heart and renal disease
410,Acute myocardial infarction  
411,Other acute and subacute forms
412,Old myocardial infarction  
413,Angina pectoris   
414,Other forms of chronic ischemic
414.0,Coronary atherosclerosis   
414.1,Aneurysm of heart  
414.8,Other    
414.9,Unspecified    
415,Acute pulmonary heart disease 
415.0,Acute cor pulmonale  
415.1,Pulmonary embolism   
416,Chronic pulmonary heart disease 
416.0,Primary pulmonary hypertension  
416.1,Kyphoscoliotic heart disease  
416.8,Other    
416.9,Pulmonary heart disease, unspecified 
417,Other diseases of pulmonary circulation
417.0,Arteriovenous fistula of pulmonary vessels
417.1,Aneurysm of pulmonary artery 
417.8,Other    
417.9,Unspecified    
420,Acute pericarditis   
420.9,Other and unspecified acute pericarditis
421,Acute and subacute endocarditis 
421.0,Acute and subacute bacterial endocarditis
421.9,Acute endocarditis, unspecified  
422,Acute myocarditis   
422.9,Other and unspecified acute myocarditis
423,Other diseases of pericardium 
423.0,Hemopericardium    
423.1,Adhesive pericarditis   
423.2,Constrictive pericarditis   
423.8,Other    
423.9,Unspecified    
424,Other diseases of endocardium 
424.0,Mitral valve disorders  
424.1,Aortic valve disorders  
424.2,Tricuspid valve disorders, specified as
424.3,Pulmonary valve disorders  
424.9,Endocarditis, valve unspecified  
425,Cardiomyopathy    
425.0,Endomyocardial fibrosis   
425.1,Hypertrophic obstructive cardiomyopathy  
425.2,Obscure cardiomyopathy of Africa 
425.3,Endocardial fibroelastosis   
425.4,Other primary cardiomyopathies  
425.5,Alcoholic cardiomyopathy   
425.9,Secondary cardiomyopathy, unspecified  
426,Conduction disorders   
426.0,Atrioventricular block, complete  
426.1,Atrioventricular block, other and unspecified
426.2,Left bundle branch hemiblock 
426.3,Other left bundle branch block
426.4,Right bundle branch block 
426.5,Bundle branch block, unspecified 
426.6,Other heart block  
426.7,Anomalous atrioventricular excitation  
426.8,Other specified conduction disorders 
426.9,Unspecified    
427,Cardiac dysrhythmias   
427.0,Paroxysmal supraventricular tachycardia  
427.1,Paroxysmal ventricular tachycardia  
427.2,Paroxysmal tachycardia, unspecified  
427.3,Atrial fibrillation and flutter 
427.4,Ventricular fibrillation and flutter 
427.5,Cardiac arrest   
427.6,Premature beats   
427.8,Other    
427.9,Unspecified    
428,Heart failure   
428.0,Congestive heart failure  
428.1,Left heart failure  
428.9,Unspecified    
429,Ill-defined descriptions and complications of
429.0,Myocarditis, unspecified   
429.1,Myocardial degeneration   
429.2,Cardiovascular disease, unspecified  
429.3,Cardiomegaly    
429.4,Functional disturbances following cardiac surgery
429.5,Rupture of chordae tendineae 
429.6,Rupture of papillary muscle 
429.8,Other    
429.9,Unspecified    
430,Subarachnoid hemorrhage   
431,Intracerebral hemorrhage   
432,Other and unspecified intracranial hemorrhage
432.0,Nontraumatic extradural hemorrhage  
432.1,Subdural hemorrhage   
432.9,Unspecified intracranial hemorrhage  
433,Occlusion and stenosis of precerebral
433.0,Basilar artery   
433.1,Carotid artery   
433.2,Vertebral artery   
433.3,Multiple and bilateral  
433.8,Other    
433.9,Unspecified    
434,Occlusion of cerebral arteries 
434.0,Cerebral thrombosis   
434.1,Cerebral embolism   
434.9,Unspecified    
435,Transient cerebral ischemia  
436,Acute but ill-defined cerebrovascular disease
437,Other and ill-defined cerebrovascular disease
437.0,Cerebral atherosclerosis   
437.1,Other generalized ischemic cerebrovascular disease
437.2,Hypertensive encephalopathy   
437.3,Cerebral aneurysm, nonruptured  
437.4,Cerebral arteritis   
437.5,Moyamoya disease   
437.6,Nonpyogenic thrombosis of intracranial venous
437.8,Other    
437.9,Unspecified    
438,Late effects of cerebrovascular disease
440,Atherosclerosis    
440.0,Of aorta   
440.1,Of renal artery  
440.2,Of arteries of the extremities
440.8,Of other specified arteries 
440.9,Generalized and unspecified  
441,Aortic aneurysm   
441.0,Dissecting aneurysm [any part] 
441.1,Thoracic aneurysm, ruptured  
441.2,Thoracic aneurysm without mention of
441.3,Abdominal aneurysm, ruptured  
441.4,Abdominal aneurysm without mention of
441.5,Aortic aneurysm of unspecified site,
441.6,Aortic aneurysm of unspecified site
442,Other aneurysm   
442.0,Of artery of upper extremity
442.1,Of renal artery  
442.2,Of iliac artery  
442.3,Of artery of lower extremity
442.8,Of other specified artery 
442.9,Of unspecified site  
443,Other peripheral vascular disease 
443.0,Raynaud's syndrome   
443.1,Thromboangiitis obliterans [Buerger's disease] 
443.8,Other    
443.9,Unspecified    
444,Arterial embolism and thrombosis 
444.0,Of abdominal aorta  
444.1,Of other aorta  
444.2,Of arteries of the extremities
444.8,Of other specified artery 
444.9,Of unspecified artery  
446,Polyarteritis nodosa and allied conditions
446.0,Polyarteritis nodosa   
446.1,Acute febrile mucocutaneous lymph node
446.2,Hypersensitivity angiitis   
446.3,Lethal midline granuloma  
446.4,Wegener's granulomatosis   
446.5,Giant cell arteritis  
446.6,Thrombotic microangiopathy   
446.7,Takayasu's disease   
447,Other disorders of arteries and
447.0,Arteriovenous fistula, acquired  
447.1,Stricture of artery  
447.2,Rupture of artery  
447.3,Hyperplasia of renal artery 
447.4,Coeliac artery compression syndrome 
447.5,Necrosis of artery  
447.6,Arteritis, unspecified   
447.8,Other    
447.9,Unspecified    
448,Diseases of capillaries  
448.0,Hereditary hemorrhagic telangiectasia  
448.1,Nevus, non-neoplastic   
448.9,Other and unspecified  
451,Phlebitis and thrombophlebitis  
451.0,Of superficial vessels of lower
451.1,Of deep vessels of lower
451.2,Of lower extremities, unspecified 
451.8,Of other sites  
451.9,Of unspecified site  
452,Portal vein thrombosis  
453,Other venous embolism and thrombosis
453.0,Budd-Chiari syndrome   
453.1,Thrombophlebitis migrans   
453.2,Of vena cava  
453.3,Of renal vein  
453.8,Of other specified veins 
453.9,Of unspecified site  
454,Varicose veins of lower extremities
454.0,With ulcer   
454.1,With inflammation   
454.2,With ulcer and inflammation 
454.9,Without mention of ulcer or
455,Hemorrhoids    
455.0,Internal hemorrhoids without mention of
455.1,Internal thrombosed hemorrhoids  
455.2,Internal hemorrhoids with other complication
455.3,External hemorrhoids without mention of
455.4,External thrombosed hemorrhoids  
455.5,External hemorrhoids with other complication
455.6,Unspecified hemorrhoids without mention of
455.7,Unspecified thrombosed hemorrhoids  
455.8,Unspecified hemorrhoids with other complication
455.9,Residual hemorrhoidal skin tags 
456,Varicose veins of other sites
456.0,Esophageal varices with bleeding 
456.1,Esophageal varices without mention of
456.3,Sublingual varices   
456.4,Scrotal varices   
456.5,Pelvic varices   
456.6,Vulval varices   
456.8,Other    
457,Noninfective disorders of lymphatic channels
457.0,Postmastectomy lymphedema syndrome  
457.1,Other lymphedema   
457.2,Lymphangitis    
457.8,Other noninfective disorders of lymphatic
457.9,Unspecified    
458,Hypotension    
458.0,Orthostatic hypotension   
458.1,Chronic hypotension   
458.9,Unspecified    
459,Other disorders of circulatory system
459.0,Hemorrhage, unspecified   
459.1,Postphlebitic syndrome   
459.2,Compression of vein  
459.8,Other    
459.9,Unspecified    
460,Acute nasopharyngitis [common cold] 
461,Acute sinusitis   
461.0,Maxillary    
461.1,Frontal    
461.2,Ethmoidal    
461.3,Sphenoidal    
461.8,Other    
461.9,Unspecified    
462,Acute pharyngitis   
463,Acute tonsillitis   
464,Acute laryngitis and tracheitis 
464.0,Acute laryngitis   
464.1,Acute tracheitis   
464.2,Acute laryngotracheitis   
464.3,Acute epiglottitis   
464.4,Croup    
465,Acute upper respiratory infections of
465.0,Acute laryngopharyngitis   
465.8,Other multiple sites  
465.9,Unspecified site   
466,Acute bronchitis and bronchiolitis 
466.0,Acute bronchitis   
466.1,Acute bronchiolitis   
470,Deflected nasal septum  
471,Nasal polyps   
471.0,Polyp of nasal cavity 
471.1,Polypoid sinus degeneration  
471.8,Other polyp of sinus 
471.9,Unspecified    
472,Chronic pharyngitis and nasopharyngitis 
472.0,Chronic rhinitis   
472.1,Chronic pharyngitis   
472.2,Chronic nasopharyngitis   
473,Chronic sinusitis   
473.0,Maxillary    
473.1,Frontal    
473.2,Ethmoidal    
473.3,Sphenoidal    
473.8,Other    
473.9,Unspecified    
474,Chronic disease of tonsils and
474.0,Chronic tonsillitis   
474.1,Hypertrophy of tonsils and adenoids
474.2,Adenoid vegetations   
474.8,Other chronic disease of tonsils
474.9,Unspecified    
475,Peritonsillar abscess   
476,Chronic laryngitis and laryngotracheitis 
476.0,Chronic laryngitis   
476.1,Chronic laryngotracheitis   
477,Allergic rhinitis   
477.0,Due to pollen  
477.8,Due to other allergen 
477.9,Cause unspecified   
478,Other diseases of upper respiratory
478.0,Hypertrophy of nasal turbinates 
478.1,Other diseases of nasal cavity
478.2,Other diseases of pharynx, not
478.3,Paralysis of vocal cords or
478.4,Polyp of vocal cord or
478.5,Other diseases of vocal cords
478.6,Edema of larynx  
478.7,Other diseases of larynx, not
478.8,Upper respiratory tract hypersensitivity reaction,
478.9,Other and unspecified diseases of
480,Viral pneumonia   
480.0,Pneumonia due to adenovirus 
480.1,Pneumonia due to respiratory syncytial
480.2,Pneumonia due to parainfluenza virus
480.8,Pneumonia due to other virus,
480.9,Viral pneumonia, unspecified  
481,Pneumococcal pneumonia   
482,Other bacterial pneumonia  
482.0,Pneumonia due to Klebsiella pneumoniae
482.1,Pneumonia due to Pseudomonas 
482.2,Pneumonia due to Hemophilus influenzae
482.3,Pneumonia due to Streptococcus 
482.4,Pneumonia due to Staphylococcus 
482.8,Pneumonia due to other specified
482.9,Bacterial pneumonia, unspecified  
483,Pneumonia due to other specified
485,Bronchopneumonia, organism unspecified  
486,Pneumonia, organism unspecified  
487,Influenza    
487.0,With pneumonia   
487.1,With other respiratory manifestations 
487.8,With other manifestations  
490,Bronchitis, not specified as acute
491,Chronic bronchitis   
491.0,Simple chronic bronchitis  
491.1,Mucopurulent chronic bronchitis  
491.2,Obstructive chronic bronchitis  
491.8,Other chronic bronchitis  
491.9,Unspecified    
492,Emphysema    
493,Asthma    
493.0,Extrinsic asthma   
493.1,Intrinsic asthma   
493.9,Asthma, unspecified   
494,Bronchiectasis    
495,Extrinsic allergic alveolitis  
495.0,Farmers' lung   
495.1,Bagassosis    
495.2,Bird-fanciers' lung   
495.3,Suberosis    
495.4,Malt workers' lung  
495.5,Mushroom workers' lung  
495.6,Maple bark-strippers' lung  
495.7,"Ventilation" pneumonitis   
495.8,Other allergic pneumonitis  
495.9,Unspecified allergic alveolitis  
496,Chronic airway obstruction, not elsewhere
500,Coal workers' pneumoconiosis  
501,Asbestosis    
502,Pneumoconiosis due to other silica
503,Pneumoconiosis due to other inorganic
504,Pneumonopathy due to inhalation of
505,Pneumoconiosis, unspecified   
506,Respiratory conditions due to chemical
506.0,Bronchitis and pneumonitis due to
506.1,Acute pulmonary edema due to
506.2,Upper respiratory inflammation due to
506.3,Other acute and subacute respiratory
506.4,Chronic respiratory conditions due to
506.9,Unspecified    
507,Pneumonitis due to solids and
507.0,Due to inhalation of food
507.1,Due to inhalation of oils
507.8,Other    
508,Respiratory conditions due to other
508.0,Acute pulmonary manifestations due to
508.1,Chronic and other pulmonary manifestations
508.8,Other    
508.9,Unspecified    
510,Empyema    
510.0,With fistula   
510.9,Without mention of fistula 
511,Pleurisy    
511.0,Without mention of effusion or
511.1,With effusion, with mention of
511.8,Other specified forms of effusion,
511.9,Unspecified pleural effusion  
512,Pneumothorax    
513,Abscess of lung and mediastinum
513.0,Abscess of lung  
513.1,Abscess of mediastinum  
514,Pulmonary congestion and hypostasis 
515,Postinflammatory pulmonary fibrosis  
516,Other alveolar and parietoalveolar pneumonopathy
516.0,Pulmonary alveolar proteinosis  
516.2,Pulmonary alveolar microlithiasis  
516.3,Idiopathic fibrosing alveolitis  
516.8,Other    
516.9,Unspecified    
518,Other diseases of lung 
518.0,Pulmonary collapse   
518.1,Interstitial emphysema   
518.2,Compensatory emphysema   
518.3,Pulmonary eosinophilia   
518.4,Acute edema of lung, unspecified
518.5,Pulmonary insufficiency following trauma and
518.8,Other diseases of lung, not
519,Other diseases of respiratory system
519.0,Tracheostomy malfunction   
519.1,Other diseases of trachea and
519.2,Mediastinitis    
519.3,Other diseases of mediastinum, not
519.4,Disorders of diaphragm  
519.8,Other diseases of respiratory system,
519.9,Unspecified    
520,Disorders of tooth development and
520.0,Anodontia    
520.1,Supernumerary teeth   
520.2,Abnormalities of size and form
520.3,Mottled teeth   
520.4,Disturbances of tooth formation 
520.5,Hereditary disturbances in tooth structure,
520.6,Disturbances in tooth eruption 
520.7,Teething syndrome   
520.8,Other disorders of tooth development
520.9,Unspecified    
521,Diseases of hard tissues of
521.0,Dental caries   
521.1,Excessive attrition   
521.2,Abrasion    
521.3,Erosion    
521.4,Pathological resorption   
521.5,Hypercementosis    
521.6,Ankylosis of teeth  
521.7,Posteruptive color changes  
521.8,Other diseases of hard tissues
521.9,Unspecified    
522,Diseases of pulp and periapical
522.0,Pulpitis    
522.1,Necrosis of the pulp 
522.2,Pulp degeneration   
522.3,Abnormal hard tissue formation in
522.4,Acute apical periodontitis of pulpal
